P 1190.00, 131.60, 0.0000, 46, 58, 52, 3, N
P 1190.00, 316.40, 0.0000, 46, 58, 52, 1, S
P 1282.40, 224.00, 0.0000, 46, 58, 52, 1, E
P 1097.60, 224.00, 0.0000, 46, 58, 52, 1, W
L 1163.8933, -2258.1573, 0.0000, 1170.5845, -2258.1573, 0.0000, 62, 104, 56
L 1172.8245, -2258.1573, 0.0000, 1176.4317, -2258.1573, 0.0000, 62, 104, 56
L 1159.0390, -2248.6699, 0.0000, 1165.0757, -2248.6699, 0.0000, 62, 104, 56
L 1167.7255, -2248.6699, 0.0000, 1171.6760, -2248.6699, 0.0000, 62, 104, 56
L 1175.6610, -2248.6699, 0.0000, 1179.1316, -2248.6699, 0.0000, 62, 104, 56
L 1157.1852, -2239.1824, 0.0000, 1161.5897, -2239.1824, 0.0000, 62, 104, 56
L 1165.5893, -2239.1824, 0.0000, 1170.2903, -2239.1824, 0.0000, 62, 104, 56
L 1173.2573, -2239.1824, 0.0000, 1177.4733, -2239.1824, 0.0000, 62, 104, 56
L 1181.1817, -2239.1824, 0.0000, 1181.4383, -2239.1824, 0.0000, 62, 104, 56
L 1154.8445, -2229.6950, 0.0000, 1162.4083, -2229.6950, 0.0000, 62, 104, 56
L 1164.4224, -2229.6950, 0.0000, 1169.7164, -2229.6950, 0.0000, 62, 104, 56
L 1173.2106, -2229.6950, 0.0000, 1176.4317, -2229.6950, 0.0000, 62, 104, 56
L 1128.0480, -101.0863, 0.0000, 1119.3772, -89.6032, 0.0000, 62, 104, 56
L 1119.3772, -89.6032, 0.0000, 1107.6894, -77.8281, 0.0000, 62, 104, 56
L 1107.6894, -77.8281, 0.0000, 1090.0082, -83.0773, 0.0000, 62, 104, 56
L 1090.0082, -83.0773, 0.0000, 1082.2160, -94.9763, 0.0000, 62, 104, 56
L 1082.2160, -94.9763, 0.0000, 1075.6238, -109.1638, 0.0000, 62, 104, 56
L 1075.6238, -109.1638, 0.0000, 1090.0082, -119.0954, 0.0000, 62, 104, 56
L 1090.0082, -119.0954, 0.0000, 1106.4712, -118.6795, 0.0000, 62, 104, 56
L 1106.4712, -118.6795, 0.0000, 1124.7512, -116.2671, 0.0000, 62, 104, 56
L 1124.7512, -116.2671, 0.0000, 1128.0480, -101.0863, 0.0000, 62, 104, 56
L 1092.0318, -115.1366, 0.0000, 1098.4144, -115.1366, 0.0000, 62, 104, 56
L 1100.5842, -115.1366, 0.0000, 1106.7977, -115.1366, 0.0000, 62, 104, 56
L 1110.6699, -115.1366, 0.0000, 1113.3445, -115.1366, 0.0000, 62, 104, 56
L 1087.0888, -105.7697, 0.0000, 1091.1220, -105.7697, 0.0000, 62, 104, 56
L 1094.7674, -105.7697, 0.0000, 1099.3225, -105.7697, 0.0000, 62, 104, 56
L 1102.7104, -105.7697, 0.0000, 1107.1195, -105.7697, 0.0000, 62, 104, 56
L 1110.3930, -105.7697, 0.0000, 1115.6636, -105.7697, 0.0000, 62, 104, 56
L 1118.2103, -105.7697, 0.0000, 1118.2875, -105.7697, 0.0000, 62, 104, 56
L 1087.0888, -96.4029, 0.0000, 1093.7530, -96.4029, 0.0000, 62, 104, 56
L 1097.5159, -96.4029, 0.0000, 1101.9607, -96.4029, 0.0000, 62, 104, 56
L 1104.0967, -96.4029, 0.0000, 1111.3577, -96.4029, 0.0000, 62, 104, 56
L 1115.0158, -96.4029, 0.0000, 1118.2875, -96.4029, 0.0000, 62, 104, 56
L 1092.0318, -87.0361, 0.0000, 1095.5502, -87.0361, 0.0000, 62, 104, 56
L 1098.8126, -87.0361, 0.0000, 1103.4001, -87.0361, 0.0000, 62, 104, 56
L 1106.7076, -87.0361, 0.0000, 1110.9271, -87.0361, 0.0000, 62, 104, 56
L -377.4769, -99.2593, 0.0000, -386.1766, -86.2233, 0.0000, 62, 104, 56
L -386.1766, -86.2233, 0.0000, -399.4804, -73.0203, 0.0000, 62, 104, 56
L -399.4804, -73.0203, 0.0000, -418.9455, -79.6269, 0.0000, 62, 104, 56
L -418.9455, -79.6269, 0.0000, -428.3633, -92.3230, 0.0000, 62, 104, 56
L -428.3633, -92.3230, 0.0000, -435.6555, -108.3720, 0.0000, 62, 104, 56
L -435.6555, -108.3720, 0.0000, -418.9455, -118.8917, 0.0000, 62, 104, 56
L -418.9455, -118.8917, 0.0000, -400.8279, -119.2316, 0.0000, 62, 104, 56
L -400.8279, -119.2316, 0.0000, -380.2320, -116.3856, 0.0000, 62, 104, 56
L -380.2320, -116.3856, 0.0000, -377.4769, -99.2593, 0.0000, 62, 104, 56
L -417.0310, -114.9603, 0.0000, -413.0623, -114.9603, 0.0000, 62, 104, 56
L -408.5386, -114.9603, 0.0000, -401.4458, -114.9603, 0.0000, 62, 104, 56
L -397.2608, -114.9603, 0.0000, -393.2142, -114.9603, 0.0000, 62, 104, 56
L -422.5548, -104.4930, 0.0000, -415.7072, -104.4930, 0.0000, 62, 104, 56
L -413.3645, -104.4930, 0.0000, -407.7277, -104.4930, 0.0000, 62, 104, 56
L -404.1469, -104.4930, 0.0000, -399.3270, -104.4930, 0.0000, 62, 104, 56
L -396.7316, -104.4930, 0.0000, -391.4403, -104.4930, 0.0000, 62, 104, 56
L -389.3092, -104.4930, 0.0000, -387.6905, -104.4930, 0.0000, 62, 104, 56
L -422.5548, -94.0256, 0.0000, -417.4557, -94.0256, 0.0000, 62, 104, 56
L -414.9543, -94.0256, 0.0000, -407.5806, -94.0256, 0.0000, 62, 104, 56
L -403.7169, -94.0256, 0.0000, -398.4686, -94.0256, 0.0000, 62, 104, 56
L -395.0889, -94.0256, 0.0000, -388.8067, -94.0256, 0.0000, 62, 104, 56
L -417.0310, -83.5583, 0.0000, -408.7385, -83.5583, 0.0000, 62, 104, 56
L -405.6517, -83.5583, 0.0000, -398.7412, -83.5583, 0.0000, 62, 104, 56
L -394.8517, -83.5583, 0.0000, -393.2142, -83.5583, 0.0000, 62, 104, 56
L 1410.4637, 274.8246, 0.0000, 1410.1811, 290.7487, 0.0000, 86, 132, 70
L 1410.1811, 290.7487, 0.0000, 1392.2510, 299.0686, 0.0000, 86, 132, 70
L 1392.2510, 299.0686, 0.0000, 1375.3247, 291.4604, 0.0000, 86, 132, 70
L 1375.3247, 291.4604, 0.0000, 1358.6481, 283.2977, 0.0000, 86, 132, 70
L 1358.6481, 283.2977, 0.0000, 1358.8263, 266.4048, 0.0000, 86, 132, 70
L 1358.8263, 266.4048, 0.0000, 1375.3247, 258.1888, 0.0000, 86, 132, 70
L 1375.3247, 258.1888, 0.0000, 1392.2839, 250.4275, 0.0000, 86, 132, 70
L 1392.2839, 250.4275, 0.0000, 1410.0359, 259.0005, 0.0000, 86, 132, 70
L 1410.0359, 259.0005, 0.0000, 1410.4637, 274.8246, 0.0000, 86, 132, 70
L 1375.2992, 259.3476, 0.0000, 1382.8370, 259.3476, 0.0000, 62, 104, 56
L 1386.4765, 259.3476, 0.0000, 1394.4863, 259.3476, 0.0000, 62, 104, 56
L 1398.1909, 259.3476, 0.0000, 1398.7762, 259.3476, 0.0000, 62, 104, 56
L 1369.8543, 269.6656, 0.0000, 1377.1091, 269.6656, 0.0000, 62, 104, 56
L 1379.8288, 269.6656, 0.0000, 1386.0167, 269.6656, 0.0000, 62, 104, 56
L 1389.2066, 269.6656, 0.0000, 1395.3291, 269.6656, 0.0000, 62, 104, 56
L 1399.5154, 269.6656, 0.0000, 1404.2211, 269.6656, 0.0000, 62, 104, 56
L 1369.8543, 279.9836, 0.0000, 1376.7293, 279.9836, 0.0000, 62, 104, 56
L 1379.7544, 279.9836, 0.0000, 1386.2854, 279.9836, 0.0000, 62, 104, 56
L 1389.4967, 279.9836, 0.0000, 1396.5505, 279.9836, 0.0000, 62, 104, 56
L 1399.5677, 279.9836, 0.0000, 1403.4712, 279.9836, 0.0000, 62, 104, 56
L 1375.2992, 290.3016, 0.0000, 1381.2626, 290.3016, 0.0000, 62, 104, 56
L 1384.7000, 290.3016, 0.0000, 1391.8701, 290.3016, 0.0000, 62, 104, 56
L 1395.9837, 290.3016, 0.0000, 1398.7762, 290.3016, 0.0000, 62, 104, 56
L 594.7381, 98.8451, 0.0000, 589.9227, 115.5305, 0.0000, 62, 104, 56
L 589.9227, 115.5305, 0.0000, 569.8347, 118.2001, 0.0000, 62, 104, 56
L 569.8347, 118.2001, 0.0000, 551.1401, 119.4856, 0.0000, 62, 104, 56
L 551.1401, 119.4856, 0.0000, 535.9258, 107.7232, 0.0000, 62, 104, 56
L 535.9258, 107.7232, 0.0000, 543.1504, 92.1231, 0.0000, 62, 104, 56
L 543.1504, 92.1231, 0.0000, 551.1401, 78.2046, 0.0000, 62, 104, 56
L 551.1401, 78.2046, 0.0000, 571.1698, 73.2815, 0.0000, 62, 104, 56
L 571.1698, 73.2815, 0.0000, 584.0332, 86.2120, 0.0000, 62, 104, 56
L 584.0332, 86.2120, 0.0000, 594.7381, 98.8451, 0.0000, 62, 104, 56
L 553.7897, 83.1776, 0.0000, 561.8660, 83.1776, 0.0000, 62, 104, 56
L 565.9705, 83.1776, 0.0000, 571.9053, 83.1776, 0.0000, 62, 104, 56
L 574.8058, 83.1776, 0.0000, 577.5558, 83.1776, 0.0000, 62, 104, 56
L 548.2778, 93.6226, 0.0000, 554.0042, 93.6226, 0.0000, 62, 104, 56
L 556.8887, 93.6226, 0.0000, 561.1983, 93.6226, 0.0000, 62, 104, 56
L 565.7433, 93.6226, 0.0000, 572.3621, 93.6226, 0.0000, 62, 104, 56
L 576.5268, 93.6226, 0.0000, 583.0677, 93.6226, 0.0000, 62, 104, 56
L 548.2778, 104.0676, 0.0000, 554.0317, 104.0676, 0.0000, 62, 104, 56
L 556.6798, 104.0676, 0.0000, 563.3036, 104.0676, 0.0000, 62, 104, 56
L 565.7806, 104.0676, 0.0000, 571.8711, 104.0676, 0.0000, 62, 104, 56
L 574.2448, 104.0676, 0.0000, 582.4381, 104.0676, 0.0000, 62, 104, 56
L 553.7897, 114.5126, 0.0000, 562.1199, 114.5126, 0.0000, 62, 104, 56
L 564.9745, 114.5126, 0.0000, 568.9816, 114.5126, 0.0000, 62, 104, 56
L 571.4639, 114.5126, 0.0000, 575.7995, 114.5126, 0.0000, 62, 104, 56
L -326.9784, -1611.1711, 0.0000, -329.6354, -1595.8057, 0.0000, 62, 104, 56
L -329.6354, -1595.8057, 0.0000, -348.1212, -1593.2873, 0.0000, 62, 104, 56
L -348.1212, -1593.2873, 0.0000, -364.4610, -1593.4258, 0.0000, 62, 104, 56
L -364.4610, -1593.4258, 0.0000, -379.3603, -1602.9954, 0.0000, 62, 104, 56
L -379.3603, -1602.9954, 0.0000, -372.7772, -1617.3821, 0.0000, 62, 104, 56
L -372.7772, -1617.3821, 0.0000, -364.4610, -1628.9164, 0.0000, 62, 104, 56
L -364.4610, -1628.9164, 0.0000, -346.9047, -1634.7122, 0.0000, 62, 104, 56
L -346.9047, -1634.7122, 0.0000, -335.0020, -1622.8439, 0.0000, 62, 104, 56
L -335.0020, -1622.8439, 0.0000, -326.9784, -1611.1711, 0.0000, 62, 104, 56
L -362.6707, -1625.2840, 0.0000, -355.7319, -1625.2840, 0.0000, 62, 104, 56
L -352.5503, -1625.2840, 0.0000, -347.8297, -1625.2840, 0.0000, 62, 104, 56
L -345.3346, -1625.2840, 0.0000, -341.2629, -1625.2840, 0.0000, 62, 104, 56
L -367.6357, -1615.8754, 0.0000, -362.3572, -1615.8754, 0.0000, 62, 104, 56
L -359.9811, -1615.8754, 0.0000, -354.6575, -1615.8754, 0.0000, 62, 104, 56
L -352.2540, -1615.8754, 0.0000, -345.8084, -1615.8754, 0.0000, 62, 104, 56
L -342.4320, -1615.8754, 0.0000, -336.2979, -1615.8754, 0.0000, 62, 104, 56
L -367.6357, -1606.4668, 0.0000, -360.3220, -1606.4668, 0.0000, 62, 104, 56
L -356.7222, -1606.4668, 0.0000, -351.9100, -1606.4668, 0.0000, 62, 104, 56
L -347.9670, -1606.4668, 0.0000, -342.5868, -1606.4668, 0.0000, 62, 104, 56
L -340.5045, -1606.4668, 0.0000, -336.9840, -1606.4668, 0.0000, 62, 104, 56
L -362.6707, -1597.0582, 0.0000, -358.4040, -1597.0582, 0.0000, 62, 104, 56
L -355.3940, -1597.0582, 0.0000, -350.8861, -1597.0582, 0.0000, 62, 104, 56
L -348.6359, -1597.0582, 0.0000, -343.4433, -1597.0582, 0.0000, 62, 104, 56
L -440.5346, -2219.3973, 0.0000, -435.5562, -2219.3973, 0.0000, 62, 104, 56
L -430.9960, -2219.3973, 0.0000, -422.7812, -2219.3973, 0.0000, 62, 104, 56
L -420.3504, -2219.3973, 0.0000, -414.7152, -2219.3973, 0.0000, 62, 104, 56
L -446.6158, -2207.8736, 0.0000, -438.0083, -2207.8736, 0.0000, 62, 104, 56
L -434.3162, -2207.8736, 0.0000, -426.5513, -2207.8736, 0.0000, 62, 104, 56
L -421.5233, -2207.8736, 0.0000, -415.0388, -2207.8736, 0.0000, 62, 104, 56
L -411.8629, -2207.8736, 0.0000, -408.2331, -2207.8736, 0.0000, 62, 104, 56
L -446.6158, -2196.3499, 0.0000, -438.7071, -2196.3499, 0.0000, 62, 104, 56
L -435.5286, -2196.3499, 0.0000, -428.0295, -2196.3499, 0.0000, 62, 104, 56
L -423.5001, -2196.3499, 0.0000, -416.5925, -2196.3499, 0.0000, 62, 104, 56
L -412.5267, -2196.3499, 0.0000, -408.2331, -2196.3499, 0.0000, 62, 104, 56
L -440.5346, -2184.8262, 0.0000, -435.5438, -2184.8262, 0.0000, 62, 104, 56
L -432.3538, -2184.8262, 0.0000, -425.9463, -2184.8262, 0.0000, 62, 104, 56
L -423.4138, -2184.8262, 0.0000, -414.3979, -2184.8262, 0.0000, 62, 104, 56
L 1387.5612, -2226.2781, 0.0000, 1381.9850, -2211.7965, 0.0000, 62, 104, 56
L 1381.9850, -2211.7965, 0.0000, 1366.8530, -2198.7705, 0.0000, 62, 104, 56
L 1366.8530, -2198.7705, 0.0000, 1347.6264, -2207.3718, 0.0000, 62, 104, 56
L 1347.6264, -2207.3718, 0.0000, 1335.1200, -2218.5726, 0.0000, 62, 104, 56
L 1335.1200, -2218.5726, 0.0000, 1328.9289, -2235.8314, 0.0000, 62, 104, 56
L 1328.9289, -2235.8314, 0.0000, 1347.6264, -2245.1844, 0.0000, 62, 104, 56
L 1347.6264, -2245.1844, 0.0000, 1365.7089, -2248.4652, 0.0000, 62, 104, 56
L 1365.7089, -2248.4652, 0.0000, 1387.0320, -2244.2324, 0.0000, 62, 104, 56
L 1387.0320, -2244.2324, 0.0000, 1387.5612, -2226.2781, 0.0000, 62, 104, 56
L 1348.5678, -2242.5880, 0.0000, 1356.3134, -2242.5880, 0.0000, 62, 104, 56
L 1360.6282, -2242.5880, 0.0000, 1366.7593, -2242.5880, 0.0000, 62, 104, 56
L 1369.5430, -2242.5880, 0.0000, 1373.3082, -2242.5880, 0.0000, 62, 104, 56
L 1342.8299, -2231.7147, 0.0000, 1347.0447, -2231.7147, 0.0000, 62, 104, 56
L 1350.0182, -2231.7147, 0.0000, 1358.4773, -2231.7147, 0.0000, 62, 104, 56
L 1362.4857, -2231.7147, 0.0000, 1370.0805, -2231.7147, 0.0000, 62, 104, 56
L 1374.1751, -2231.7147, 0.0000, 1379.0461, -2231.7147, 0.0000, 62, 104, 56
L 1342.8299, -2220.8415, 0.0000, 1350.7009, -2220.8415, 0.0000, 62, 104, 56
L 1355.4147, -2220.8415, 0.0000, 1360.5419, -2220.8415, 0.0000, 62, 104, 56
L 1362.8599, -2220.8415, 0.0000, 1369.2253, -2220.8415, 0.0000, 62, 104, 56
L 1373.8267, -2220.8415, 0.0000, 1379.0461, -2220.8415, 0.0000, 62, 104, 56
L 1348.5678, -2209.9682, 0.0000, 1356.5385, -2209.9682, 0.0000, 62, 104, 56
L 1358.8156, -2209.9682, 0.0000, 1364.5098, -2209.9682, 0.0000, 62, 104, 56
L 1368.0709, -2209.9682, 0.0000, 1373.3082, -2209.9682, 0.0000, 62, 104, 56
L 1195.7600, -351.9613, 0.0000, 1195.6792, -336.6913, 0.0000, 62, 104, 56
L 1195.6792, -336.6913, 0.0000, 1178.3879, -329.1674, 0.0000, 62, 104, 56
L 1178.3879, -329.1674, 0.0000, 1162.3496, -336.1439, 0.0000, 62, 104, 56
L 1162.3496, -336.1439, 0.0000, 1146.2629, -343.8363, 0.0000, 62, 104, 56
L 1146.2629, -343.8363, 0.0000, 1146.9624, -359.8775, 0.0000, 62, 104, 56
L 1146.9624, -359.8775, 0.0000, 1162.3496, -367.7787, 0.0000, 62, 104, 56
L 1162.3496, -367.7787, 0.0000, 1178.5171, -375.3563, 0.0000, 62, 104, 56
L 1178.5171, -375.3563, 0.0000, 1195.1090, -366.8390, 0.0000, 62, 104, 56
L 1195.1090, -366.8390, 0.0000, 1195.7600, -351.9613, 0.0000, 62, 104, 56
L 1162.3357, -366.6633, 0.0000, 1167.6634, -366.6633, 0.0000, 62, 104, 56
L 1170.0361, -366.6633, 0.0000, 1175.2149, -366.6633, 0.0000, 62, 104, 56
L 1178.8685, -366.6633, 0.0000, 1183.2665, -366.6633, 0.0000, 62, 104, 56
L 1157.1634, -356.8620, 0.0000, 1163.4732, -356.8620, 0.0000, 62, 104, 56
L 1167.3703, -356.8620, 0.0000, 1171.4886, -356.8620, 0.0000, 62, 104, 56
L 1174.1548, -356.8620, 0.0000, 1178.5469, -356.8620, 0.0000, 62, 104, 56
L 1182.2323, -356.8620, 0.0000, 1188.3046, -356.8620, 0.0000, 62, 104, 56
L 1157.1634, -347.0606, 0.0000, 1161.1294, -347.0606, 0.0000, 62, 104, 56
L 1164.8375, -347.0606, 0.0000, 1168.8255, -347.0606, 0.0000, 62, 104, 56
L 1172.7915, -347.0606, 0.0000, 1177.4804, -347.0606, 0.0000, 62, 104, 56
L 1181.2586, -347.0606, 0.0000, 1187.8630, -347.0606, 0.0000, 62, 104, 56
L 1162.3357, -337.2592, 0.0000, 1167.9233, -337.2592, 0.0000, 62, 104, 56
L 1170.8049, -337.2592, 0.0000, 1176.2729, -337.2592, 0.0000, 62, 104, 56
L 1178.7351, -337.2592, 0.0000, 1184.3458, -337.2592, 0.0000, 62, 104, 56
L -370.9661, -1528.5240, 0.0000, -385.8095, -1514.3689, 0.0000, 62, 104, 56
L -385.8095, -1514.3689, 0.0000, -401.0647, -1503.7962, 0.0000, 62, 104, 56
L -401.0647, -1503.7962, 0.0000, -424.0898, -1503.3738, 0.0000, 62, 104, 56
L -424.0898, -1503.3738, 0.0000, -431.6177, -1520.9922, 0.0000, 62, 104, 56
L -431.6177, -1520.9922, 0.0000, -435.1563, -1537.1118, 0.0000, 62, 104, 56
L -435.1563, -1537.1118, 0.0000, -424.0898, -1553.6742, 0.0000, 62, 104, 56
L -424.0898, -1553.6742, 0.0000, -401.7186, -1550.2108, 0.0000, 62, 104, 56
L -401.7186, -1550.2108, 0.0000, -382.9249, -1544.6639, 0.0000, 62, 104, 56
L -382.9249, -1544.6639, 0.0000, -370.9661, -1528.5240, 0.0000, 62, 104, 56
L -419.4159, -1545.7090, 0.0000, -413.1692, -1545.7090, 0.0000, 62, 104, 56
L -409.7314, -1545.7090, 0.0000, -403.6138, -1545.7090, 0.0000, 62, 104, 56
L -400.4915, -1545.7090, 0.0000, -395.7965, -1545.7090, 0.0000, 62, 104, 56
L -393.4003, -1545.7090, 0.0000, -393.3480, -1545.7090, 0.0000, 62, 104, 56
L -425.4617, -1534.2523, 0.0000, -419.7820, -1534.2523, 0.0000, 62, 104, 56
L -417.1695, -1534.2523, 0.0000, -408.0794, -1534.2523, 0.0000, 62, 104, 56
L -404.1053, -1534.2523, 0.0000, -397.8944, -1534.2523, 0.0000, 62, 104, 56
L -395.1652, -1534.2523, 0.0000, -387.3021, -1534.2523, 0.0000, 62, 104, 56
L -425.4617, -1522.7956, 0.0000, -416.6908, -1522.7956, 0.0000, 62, 104, 56
L -413.8299, -1522.7956, 0.0000, -405.5375, -1522.7956, 0.0000, 62, 104, 56
L -401.9902, -1522.7956, 0.0000, -395.3005, -1522.7956, 0.0000, 62, 104, 56
L -390.3051, -1522.7956, 0.0000, -387.3021, -1522.7956, 0.0000, 62, 104, 56
L -419.4159, -1511.3389, 0.0000, -415.0034, -1511.3389, 0.0000, 62, 104, 56
L -411.5940, -1511.3389, 0.0000, -403.3793, -1511.3389, 0.0000, 62, 104, 56
L -399.1699, -1511.3389, 0.0000, -393.3480, -1511.3389, 0.0000, 62, 104, 56
L 1228.8705, 377.4691, 0.0000, 1227.1872, 393.0976, 0.0000, 86, 132, 70
L 1227.1872, 393.0976, 0.0000, 1210.0671, 403.4820, 0.0000, 86, 132, 70
L 1210.0671, 403.4820, 0.0000, 1192.2750, 394.7945, 0.0000, 86, 132, 70
L 1192.2750, 394.7945, 0.0000, 1176.6110, 385.7848, 0.0000, 86, 132, 70
L 1176.6110, 385.7848, 0.0000, 1174.2038, 368.4350, 0.0000, 86, 132, 70
L 1174.2038, 368.4350, 0.0000, 1192.2750, 360.1438, 0.0000, 86, 132, 70
L 1192.2750, 360.1438, 0.0000, 1209.6223, 353.5250, 0.0000, 86, 132, 70
L 1209.6223, 353.5250, 0.0000, 1229.1496, 360.4904, 0.0000, 86, 132, 70
L 1229.1496, 360.4904, 0.0000, 1228.8705, 377.4691, 0.0000, 86, 132, 70
L 1192.3701, 361.5110, 0.0000, 1197.9807, 361.5110, 0.0000, 62, 104, 56
L 1201.1038, 361.5110, 0.0000, 1206.3274, 361.5110, 0.0000, 62, 104, 56
L 1209.0598, 361.5110, 0.0000, 1213.4107, 361.5110, 0.0000, 62, 104, 56
L 1216.5362, 361.5110, 0.0000, 1216.5769, 361.5110, 0.0000, 62, 104, 56
L 1186.7559, 372.1498, 0.0000, 1192.0430, 372.1498, 0.0000, 62, 104, 56
L 1196.4915, 372.1498, 0.0000, 1204.8353, 372.1498, 0.0000, 62, 104, 56
L 1207.1360, 372.1498, 0.0000, 1214.6928, 372.1498, 0.0000, 62, 104, 56
L 1218.2129, 372.1498, 0.0000, 1222.1911, 372.1498, 0.0000, 62, 104, 56
L 1186.7559, 382.7885, 0.0000, 1191.1126, 382.7885, 0.0000, 62, 104, 56
L 1193.4007, 382.7885, 0.0000, 1198.8420, 382.7885, 0.0000, 62, 104, 56
L 1202.0835, 382.7885, 0.0000, 1206.4354, 382.7885, 0.0000, 62, 104, 56
L 1209.8228, 382.7885, 0.0000, 1217.3567, 382.7885, 0.0000, 62, 104, 56
L 1221.9594, 382.7885, 0.0000, 1222.1911, 382.7885, 0.0000, 62, 104, 56
L 1192.3701, 393.4272, 0.0000, 1197.2541, 393.4272, 0.0000, 62, 104, 56
L 1199.9161, 393.4272, 0.0000, 1207.6300, 393.4272, 0.0000, 62, 104, 56
L 1211.6283, 393.4272, 0.0000, 1216.5769, 393.4272, 0.0000, 62, 104, 56
L 397.7560, 101.9501, 0.0000, 385.0107, 114.9467, 0.0000, 86, 132, 70
L 385.0107, 114.9467, 0.0000, 370.5691, 122.6319, 0.0000, 86, 132, 70
L 370.5691, 122.6319, 0.0000, 350.3048, 124.4148, 0.0000, 86, 132, 70
L 350.3048, 124.4148, 0.0000, 342.9513, 108.8655, 0.0000, 86, 132, 70
L 342.9513, 108.8655, 0.0000, 342.0556, 94.7674, 0.0000, 86, 132, 70
L 342.0556, 94.7674, 0.0000, 350.3048, 79.4854, 0.0000, 86, 132, 70
L 350.3048, 79.4854, 0.0000, 370.4036, 82.0380, 0.0000, 86, 132, 70
L 370.4036, 82.0380, 0.0000, 385.7409, 88.4510, 0.0000, 86, 132, 70
L 385.7409, 88.4510, 0.0000, 397.7560, 101.9501, 0.0000, 86, 132, 70
L -85.3545, 168.4011, 0.0000, -86.9551, 179.1282, 0.0000, 86, 132, 70
L -86.9551, 179.1282, 0.0000, -98.5963, 186.7662, 0.0000, 86, 132, 70
L -98.5963, 186.7662, 0.0000, -111.1408, 180.6091, 0.0000, 86, 132, 70
L -111.1408, 180.6091, 0.0000, -121.6697, 174.1089, 0.0000, 86, 132, 70
L -121.6697, 174.1089, 0.0000, -123.9158, 162.0230, 0.0000, 86, 132, 70
L -123.9158, 162.0230, 0.0000, -111.1408, 156.1932, 0.0000, 86, 132, 70
L -111.1408, 156.1932, 0.0000, -99.0114, 151.9663, 0.0000, 86, 132, 70
L -99.0114, 151.9663, 0.0000, -85.1241, 156.4142, 0.0000, 86, 132, 70
L -85.1241, 156.4142, 0.0000, -85.3545, 168.4011, 0.0000, 86, 132, 70
L -111.0041, 157.2485, 0.0000, -107.8427, 157.2485, 0.0000, 62, 104, 56
L -105.2566, 157.2485, 0.0000, -102.0248, 157.2485, 0.0000, 62, 104, 56
L -99.2664, 157.2485, 0.0000, -94.6013, 157.2485, 0.0000, 62, 104, 56
L -114.9276, 164.6836, 0.0000, -110.2309, 164.6836, 0.0000, 62, 104, 56
L -107.7335, 164.6836, 0.0000, -104.9154, 164.6836, 0.0000, 62, 104, 56
L -102.4825, 164.6836, 0.0000, -97.7787, 164.6836, 0.0000, 62, 104, 56
L -95.3645, 164.6836, 0.0000, -90.1632, 164.6836, 0.0000, 62, 104, 56
L -114.9276, 172.1187, 0.0000, -111.0173, 172.1187, 0.0000, 62, 104, 56
L -109.1255, 172.1187, 0.0000, -106.0300, 172.1187, 0.0000, 62, 104, 56
L -103.0972, 172.1187, 0.0000, -98.1640, 172.1187, 0.0000, 62, 104, 56
L -95.5897, 172.1187, 0.0000, -91.4680, 172.1187, 0.0000, 62, 104, 56
L -111.0041, 179.5537, 0.0000, -107.6011, 179.5537, 0.0000, 62, 104, 56
L -105.1676, 179.5537, 0.0000, -102.0155, 179.5537, 0.0000, 62, 104, 56
L -99.4202, 179.5537, 0.0000, -94.6820, 179.5537, 0.0000, 62, 104, 56
L -456.5329, -401.7506, 0.0000, -456.6603, -386.3717, 0.0000, 62, 104, 56
L -456.6603, -386.3717, 0.0000, -474.0496, -378.6763, 0.0000, 62, 104, 56
L -474.0496, -378.6763, 0.0000, -490.2505, -385.7878, 0.0000, 62, 104, 56
L -490.2505, -385.7878, 0.0000, -506.4290, -393.5676, 0.0000, 62, 104, 56
L -506.4290, -393.5676, 0.0000, -505.8616, -409.7642, 0.0000, 62, 104, 56
L -505.8616, -409.7642, 0.0000, -490.2505, -417.7134, 0.0000, 62, 104, 56
L -490.2505, -417.7134, 0.0000, -473.9447, -425.3124, 0.0000, 62, 104, 56
L -473.9447, -425.3124, 0.0000, -457.1228, -416.8113, 0.0000, 62, 104, 56
L -457.1228, -416.8113, 0.0000, -456.5329, -401.7506, 0.0000, 62, 104, 56
L 1373.7179, -927.4829, 0.0000, 1370.5448, -913.9949, 0.0000, 62, 104, 56
L 1370.5448, -913.9949, 0.0000, 1354.3011, -911.8609, 0.0000, 62, 104, 56
L 1354.3011, -911.8609, 0.0000, 1339.5538, -911.3087, 0.0000, 62, 104, 56
L 1339.5538, -911.3087, 0.0000, 1326.8953, -920.3061, 0.0000, 62, 104, 56
L 1326.8953, -920.3061, 0.0000, 1332.7634, -932.9083, 0.0000, 62, 104, 56
L 1332.7634, -932.9083, 0.0000, 1339.5538, -943.6571, 0.0000, 62, 104, 56
L 1339.5538, -943.6571, 0.0000, 1355.3855, -948.1478, 0.0000, 62, 104, 56
L 1355.3855, -948.1478, 0.0000, 1365.7610, -937.6794, 0.0000, 62, 104, 56
L 1365.7610, -937.6794, 0.0000, 1373.7179, -927.4829, 0.0000, 62, 104, 56
L 1249.8465, -1223.9387, 0.0000, 1237.8053, -1212.5123, 0.0000, 62, 104, 56
L 1237.8053, -1212.5123, 0.0000, 1225.7443, -1202.7999, 0.0000, 62, 104, 56
L 1225.7443, -1202.7999, 0.0000, 1206.8749, -1203.5948, 0.0000, 62, 104, 56
