P 2938.00, 2829.50, 0.0000, 90, 60, 34, 3, N
P 2938.00, 3192.50, 0.0000, 90, 60, 34, 1, S
P 3119.50, 3011.00, 0.0000, 90, 60, 34, 1, E
P 2756.50, 3011.00, 0.0000, 90, 60, 34, 1, W
L -1987.7062, -3632.0632, 0.0000, -2007.8065, -3617.3443, 0.0000, 74, 116, 62
L -2007.8065, -3617.3443, 0.0000, -2025.6360, -3607.6746, 0.0000, 74, 116, 62
L -2025.6360, -3607.6746, 0.0000, -2040.4976, -3595.6134, 0.0000, 74, 116, 62
L -2040.4976, -3595.6134, 0.0000, -2064.6489, -3596.7200, 0.0000, 74, 116, 62
L -2064.6489, -3596.7200, 0.0000, -2094.3677, -3587.2109, 0.0000, 74, 116, 62
L -2094.3677, -3587.2109, 0.0000, -2108.0655, -3604.9217, 0.0000, 74, 116, 62
L -2108.0655, -3604.9217, 0.0000, -2129.9952, -3615.1423, 0.0000, 74, 116, 62
L -2129.9952, -3615.1423, 0.0000, -2127.0418, -3632.0632, 0.0000, 74, 116, 62
L -2127.0418, -3632.0632, 0.0000, -2122.1970, -3646.9648, 0.0000, 74, 116, 62
L -2122.1970, -3646.9648, 0.0000, -2108.6751, -3659.5857, 0.0000, 74, 116, 62
L -2108.6751, -3659.5857, 0.0000, -2086.9288, -3665.6885, 0.0000, 74, 116, 62
L -2086.9288, -3665.6885, 0.0000, -2064.6489, -3675.9309, 0.0000, 74, 116, 62
L -2064.6489, -3675.9309, 0.0000, -2035.8753, -3675.4891, 0.0000, 74, 116, 62
L -2035.8753, -3675.4891, 0.0000, -2011.3444, -3665.3861, 0.0000, 74, 116, 62
L -2011.3444, -3665.3861, 0.0000, -1999.1957, -3649.0118, 0.0000, 74, 116, 62
L -1999.1957, -3649.0118, 0.0000, -1987.7062, -3632.0632, 0.0000, 74, 116, 62
L -2090.1235, -3625.4667, 0.0000, -2039.1744, -3625.4667, 0.0000, 44, 86, 32
L -2123.8407, -3612.2739, 0.0000, -2017.1556, -3612.2739, 0.0000, 44, 86, 32
L -2103.5482, -3599.0810, 0.0000, -2036.2249, -3599.0810, 0.0000, 44, 86, 32
L -2076.0675, 3221.4888, 0.0000, -2058.9068, 3221.4888, 0.0000, 70, 58, 44
L -2076.9430, 3227.1529, 0.0000, -2059.1644, 3227.1529, 0.0000, 70, 58, 44
L -2077.8185, 3232.8170, 0.0000, -2059.4220, 3232.8170, 0.0000, 70, 58, 44
L -2077.1363, 3238.4810, 0.0000, -2058.1219, 3238.4810, 0.0000, 70, 58, 44
L -2076.2861, 3244.1451, 0.0000, -2056.6538, 3244.1451, 0.0000, 70, 58, 44
L -2075.8619, 3249.8091, 0.0000, -2055.6117, 3249.8091, 0.0000, 70, 58, 44
L -2076.4076, 3255.4732, 0.0000, -2055.5395, 3255.4732, 0.0000, 70, 58, 44
L -2076.9533, 3261.1373, 0.0000, -2055.4673, 3261.1373, 0.0000, 70, 58, 44
L -2077.1454, 3266.8013, 0.0000, -2055.0415, 3266.8013, 0.0000, 70, 58, 44
L -2077.1915, 3272.4654, 0.0000, -2054.4697, 3272.4654, 0.0000, 70, 58, 44
L -2077.2877, 3278.1295, 0.0000, -2053.9480, 3278.1295, 0.0000, 70, 58, 44
L -2077.7877, 3283.7935, 0.0000, -2053.8302, 3283.7935, 0.0000, 70, 58, 44
L -2078.2878, 3289.4576, 0.0000, -2053.7123, 3289.4576, 0.0000, 70, 58, 44
L -2078.7253, 3295.1216, 0.0000, -2053.5319, 3295.1216, 0.0000, 70, 58, 44
L -2079.1036, 3300.7857, 0.0000, -2053.2923, 3300.7857, 0.0000, 70, 58, 44
L -2079.4818, 3306.4498, 0.0000, -2053.0526, 3306.4498, 0.0000, 70, 58, 44
L -2079.9378, 3312.1138, 0.0000, -2052.8908, 3312.1138, 0.0000, 70, 58, 44
L -2080.4011, 3317.7779, 0.0000, -2052.7361, 3317.7779, 0.0000, 70, 58, 44
L -2080.7169, 3321.6397, 0.0000, -2079.5137, 3306.9279, 0.0000, 70, 56, 38
L -2052.6306, 3321.6397, 0.0000, -2053.0324, 3306.9279, 0.0000, 70, 58, 44
L -2079.5137, 3306.9279, 0.0000, -2078.5313, 3292.2160, 0.0000, 70, 56, 38
L -2053.0324, 3306.9279, 0.0000, -2053.6549, 3292.2160, 0.0000, 70, 58, 44
L -2078.5313, 3292.2160, 0.0000, -2077.2325, 3277.5042, 0.0000, 70, 56, 38
L -2053.6549, 3292.2160, 0.0000, -2053.9610, 3277.5042, 0.0000, 70, 58, 44
L -2077.2325, 3277.5042, 0.0000, -2077.1127, 3262.7924, 0.0000, 70, 56, 38
L -2053.9610, 3277.5042, 0.0000, -2055.4462, 3262.7924, 0.0000, 70, 58, 44
L -2077.1127, 3262.7924, 0.0000, -2075.6954, 3248.0805, 0.0000, 70, 56, 38
L -2055.4462, 3262.7924, 0.0000, -2055.6338, 3248.0805, 0.0000, 70, 58, 44
L -2075.6954, 3248.0805, 0.0000, -2077.9037, 3233.3687, 0.0000, 70, 56, 38
L -2055.6338, 3248.0805, 0.0000, -2059.4471, 3233.3687, 0.0000, 70, 58, 44
L -2077.9037, 3233.3687, 0.0000, -2075.6297, 3218.6568, 0.0000, 70, 56, 38
L -2059.4471, 3233.3687, 0.0000, -2058.7780, 3218.6568, 0.0000, 70, 58, 44
L -2079.5137, 3306.9279, 0.0000, -2067.5971, 3308.9876, 0.0000, 70, 56, 38
L -2077.2325, 3277.5042, 0.0000, -2066.7603, 3279.5639, 0.0000, 70, 56, 38
L -2075.6954, 3248.0805, 0.0000, -2066.6677, 3250.1402, 0.0000, 70, 56, 38
L -2081.8569, 3271.5526, 0.0000, -2072.4972, 3271.5526, 0.0000, 20, 56, 26
L -2067.0880, 3271.5526, 0.0000, -2059.9770, 3271.5526, 0.0000, 20, 56, 26
L -2109.2068, 3281.8509, 0.0000, -2104.9524, 3281.8509, 0.0000, 20, 56, 26
L -2093.8909, 3281.8509, 0.0000, -2032.6271, 3281.8509, 0.0000, 20, 56, 26
L -2121.2408, 3292.1492, 0.0000, -2005.2772, 3292.1492, 0.0000, 20, 56, 26
L -2148.5907, 3302.4475, 0.0000, -1977.9273, 3302.4475, 0.0000, 20, 56, 26
L -2067.0880, 3235.5086, 0.0000, -2067.0880, 3265.4672, 0.0000, 46, 82, 52
L -2067.0880, 3265.4672, 0.0000, -2053.1786, 3277.3705, 0.0000, 46, 82, 52
L -2053.1786, 3277.3705, 0.0000, -2039.2692, 3276.1668, 0.0000, 46, 82, 52
L -2039.2692, 3276.1668, 0.0000, -2025.3598, 3288.0700, 0.0000, 46, 82, 52
L -2025.3598, 3288.0700, 0.0000, -2011.4504, 3286.8663, 0.0000, 46, 82, 52
L -2011.4504, 3286.8663, 0.0000, -1997.5411, 3298.7695, 0.0000, 46, 82, 52
L -1997.5411, 3298.7695, 0.0000, -1983.6317, 3297.5658, 0.0000, 46, 82, 52
L -1983.6317, 3297.5658, 0.0000, -1969.7223, 3309.4690, 0.0000, 46, 82, 52
L -1969.7223, 3309.4690, 0.0000, -2164.4537, 3302.9156, 0.0000, 46, 82, 52
L -2164.4537, 3302.9156, 0.0000, -2150.5443, 3304.1193, 0.0000, 46, 82, 52
L -2150.5443, 3304.1193, 0.0000, -2136.6349, 3292.2160, 0.0000, 46, 82, 52
L -2136.6349, 3292.2160, 0.0000, -2122.7255, 3293.4197, 0.0000, 46, 82, 52
L -2122.7255, 3293.4197, 0.0000, -2108.8161, 3281.5165, 0.0000, 46, 82, 52
L -2108.8161, 3281.5165, 0.0000, -2094.9067, 3282.7202, 0.0000, 46, 82, 52
L -2094.9067, 3282.7202, 0.0000, -2080.9974, 3270.8170, 0.0000, 46, 82, 52
L -2080.9974, 3270.8170, 0.0000, -2067.0880, 3272.0207, 0.0000, 46, 82, 52
L -2067.0880, 3272.0207, 0.0000, -2067.0880, 3235.5086, 0.0000, 46, 82, 52
L -2079.8755, 3237.8491, 0.0000, -2070.1847, 3237.8491, 0.0000, 46, 82, 52
L -2067.0880, 3237.8491, 0.0000, -2060.9310, 3237.8491, 0.0000, 46, 82, 52
L -2103.5561, 3248.1474, 0.0000, -2037.2505, 3248.1474, 0.0000, 46, 82, 52
L -2127.2366, 3258.4457, 0.0000, -2013.5699, 3258.4457, 0.0000, 46, 82, 52
L -2067.0880, 3268.7440, 0.0000, -1989.8893, 3268.7440, 0.0000, 46, 82, 52
L -2067.0880, 3201.8051, 0.0000, -2067.0880, 3231.7637, 0.0000, 46, 82, 52
L -2067.0880, 3231.7637, 0.0000, -2055.5860, 3243.1320, 0.0000, 46, 82, 52
L -2055.5860, 3243.1320, 0.0000, -2044.0840, 3241.3933, 0.0000, 46, 82, 52
L -2044.0840, 3241.3933, 0.0000, -2032.5820, 3252.7615, 0.0000, 46, 82, 52
L -2032.5820, 3252.7615, 0.0000, -2021.0800, 3251.0229, 0.0000, 46, 82, 52
L -2021.0800, 3251.0229, 0.0000, -2009.5780, 3262.3911, 0.0000, 46, 82, 52
L -2009.5780, 3262.3911, 0.0000, -1998.0760, 3260.6524, 0.0000, 46, 82, 52
L -1998.0760, 3260.6524, 0.0000, -1986.5741, 3272.0207, 0.0000, 46, 82, 52
L -1986.5741, 3272.0207, 0.0000, -2147.6019, 3265.4672, 0.0000, 46, 82, 52
L -2147.6019, 3265.4672, 0.0000, -2136.0999, 3267.2059, 0.0000, 46, 82, 52
L -2136.0999, 3267.2059, 0.0000, -2124.5979, 3255.8377, 0.0000, 46, 82, 52
L -2124.5979, 3255.8377, 0.0000, -2113.0959, 3257.5763, 0.0000, 46, 82, 52
L -2113.0959, 3257.5763, 0.0000, -2101.5940, 3246.2081, 0.0000, 46, 82, 52
L -2101.5940, 3246.2081, 0.0000, -2090.0920, 3247.9468, 0.0000, 46, 82, 52
L -2090.0920, 3247.9468, 0.0000, -2078.5900, 3236.5785, 0.0000, 46, 82, 52
L -2078.5900, 3236.5785, 0.0000, -2067.0880, 3238.3172, 0.0000, 46, 82, 52
L -2067.0880, 3238.3172, 0.0000, -2067.0880, 3201.8051, 0.0000, 46, 82, 52
L -2077.6983, 3204.1456, 0.0000, -2068.9604, 3204.1456, 0.0000, 20, 56, 26
L -2067.0880, 3204.1456, 0.0000, -2061.9793, 3204.1456, 0.0000, 20, 56, 26
L -2097.3472, 3214.4439, 0.0000, -2042.3305, 3214.4439, 0.0000, 20, 56, 26
L -2116.9960, 3224.7422, 0.0000, -2022.6816, 3224.7422, 0.0000, 20, 56, 26
L -2016.5327, 3224.7422, 0.0000, -2011.6783, 3224.7422, 0.0000, 20, 56, 26
L -2067.0880, 3168.1016, 0.0000, -2067.0880, 3198.0602, 0.0000, 46, 82, 52
L -2067.0880, 3198.0602, 0.0000, -2057.9934, 3208.8935, 0.0000, 46, 82, 52
L -2057.9934, 3208.8935, 0.0000, -2048.8988, 3206.6198, 0.0000, 46, 82, 52
L -2048.8988, 3206.6198, 0.0000, -2039.8042, 3217.4531, 0.0000, 46, 82, 52
L -2039.8042, 3217.4531, 0.0000, -2030.7096, 3215.1795, 0.0000, 46, 82, 52
L -2030.7096, 3215.1795, 0.0000, -2021.6150, 3226.0127, 0.0000, 46, 82, 52
L -2021.6150, 3226.0127, 0.0000, -2012.5204, 3223.7391, 0.0000, 46, 82, 52
L -2012.5204, 3223.7391, 0.0000, -2003.4258, 3234.5724, 0.0000, 46, 82, 52
L -2003.4258, 3234.5724, 0.0000, -2130.7502, 3228.0189, 0.0000, 46, 82, 52
L -2130.7502, 3228.0189, 0.0000, -2121.6556, 3230.2925, 0.0000, 46, 82, 52
L -2121.6556, 3230.2925, 0.0000, -2112.5610, 3219.4593, 0.0000, 46, 82, 52
L -2112.5610, 3219.4593, 0.0000, -2103.4664, 3221.7329, 0.0000, 46, 82, 52
L -2103.4664, 3221.7329, 0.0000, -2094.3718, 3210.8997, 0.0000, 46, 82, 52
L -2094.3718, 3210.8997, 0.0000, -2085.2772, 3213.1733, 0.0000, 46, 82, 52
L -2085.2772, 3213.1733, 0.0000, -2076.1826, 3202.3400, 0.0000, 46, 82, 52
L -2076.1826, 3202.3400, 0.0000, -2067.0880, 3204.6137, 0.0000, 46, 82, 52
L -2067.0880, 3204.6137, 0.0000, -2067.0880, 3168.1016, 0.0000, 46, 82, 52
L -2075.2950, 3170.4421, 0.0000, -2068.2025, 3170.4421, 0.0000, 46, 82, 52
L -2067.0880, 3170.4421, 0.0000, -2063.1365, 3170.4421, 0.0000, 46, 82, 52
L -2090.4932, 3180.7404, 0.0000, -2047.9383, 3180.7404, 0.0000, 46, 82, 52
L -2043.6828, 3180.7404, 0.0000, -2039.4273, 3180.7404, 0.0000, 46, 82, 52
L -2112.7839, 3191.0387, 0.0000, -2107.2112, 3191.0387, 0.0000, 46, 82, 52
L -2105.6914, 3191.0387, 0.0000, -2024.2291, 3191.0387, 0.0000, 46, 82, 52
L -2067.0880, 3134.3980, 0.0000, -2067.0880, 3164.3567, 0.0000, 46, 82, 52
L -2067.0880, 3164.3567, 0.0000, -2060.4008, 3174.6550, 0.0000, 46, 82, 52
L -2060.4008, 3174.6550, 0.0000, -2053.7136, 3171.8464, 0.0000, 46, 82, 52
L -2053.7136, 3171.8464, 0.0000, -2047.0264, 3182.1447, 0.0000, 46, 82, 52
L -2047.0264, 3182.1447, 0.0000, -2040.3392, 3179.3361, 0.0000, 46, 82, 52
L -2040.3392, 3179.3361, 0.0000, -2033.6520, 3189.6343, 0.0000, 46, 82, 52
L -2033.6520, 3189.6343, 0.0000, -2026.9648, 3186.8257, 0.0000, 46, 82, 52
L -2026.9648, 3186.8257, 0.0000, -2020.2776, 3197.1240, 0.0000, 46, 82, 52
L -2020.2776, 3197.1240, 0.0000, -2113.8984, 3190.5706, 0.0000, 46, 82, 52
L -2113.8984, 3190.5706, 0.0000, -2107.2112, 3193.3792, 0.0000, 46, 82, 52
L -2107.2112, 3193.3792, 0.0000, -2100.5240, 3183.0809, 0.0000, 46, 82, 52
L -2100.5240, 3183.0809, 0.0000, -2093.8368, 3185.8895, 0.0000, 46, 82, 52
L -2093.8368, 3185.8895, 0.0000, -2087.1496, 3175.5912, 0.0000, 46, 82, 52
L -2087.1496, 3175.5912, 0.0000, -2080.4624, 3178.3998, 0.0000, 46, 82, 52
L -2080.4624, 3178.3998, 0.0000, -2073.7752, 3168.1016, 0.0000, 46, 82, 52
L -2073.7752, 3168.1016, 0.0000, -2067.0880, 3170.9102, 0.0000, 46, 82, 52
L -2067.0880, 3170.9102, 0.0000, -2067.0880, 3134.3980, 0.0000, 46, 82, 52
L -2072.6283, 3136.7386, 0.0000, -2067.6872, 3136.7386, 0.0000, 20, 56, 26
L -2067.0880, 3136.7386, 0.0000, -2064.4204, 3136.7386, 0.0000, 20, 56, 26
L -2082.8881, 3147.0369, 0.0000, -2048.4151, 3147.0369, 0.0000, 20, 56, 26
L -2058.5284, 3157.3352, 0.0000, -2038.1553, 3157.3352, 0.0000, 20, 56, 26
L -2067.0880, 3100.6945, 0.0000, -2067.0880, 3130.6532, 0.0000, 46, 82, 52
L -2067.0880, 3130.6532, 0.0000, -2062.8082, 3140.4165, 0.0000, 46, 82, 52
L -2062.8082, 3140.4165, 0.0000, -2058.5284, 3137.0729, 0.0000, 46, 82, 52
L -2058.5284, 3137.0729, 0.0000, -2054.2486, 3146.8362, 0.0000, 46, 82, 52
L -2054.2486, 3146.8362, 0.0000, -2049.9687, 3143.4926, 0.0000, 46, 82, 52
L -2049.9687, 3143.4926, 0.0000, -2045.6889, 3153.2560, 0.0000, 46, 82, 52
L -2045.6889, 3153.2560, 0.0000, -2041.4091, 3149.9124, 0.0000, 46, 82, 52
L -2041.4091, 3149.9124, 0.0000, -2037.1293, 3159.6757, 0.0000, 46, 82, 52
L -2037.1293, 3159.6757, 0.0000, -2097.0467, 3153.1222, 0.0000, 46, 82, 52
L -2097.0467, 3153.1222, 0.0000, -2092.7668, 3156.4658, 0.0000, 46, 82, 52
L -2092.7668, 3156.4658, 0.0000, -2088.4870, 3146.7025, 0.0000, 46, 82, 52
L -2088.4870, 3146.7025, 0.0000, -2084.2072, 3150.0461, 0.0000, 46, 82, 52
L -2084.2072, 3150.0461, 0.0000, -2079.9274, 3140.2828, 0.0000, 46, 82, 52
L -2079.9274, 3140.2828, 0.0000, -2075.6476, 3143.6264, 0.0000, 46, 82, 52
L -2075.6476, 3143.6264, 0.0000, -2071.3678, 3133.8631, 0.0000, 46, 82, 52
L -2071.3678, 3133.8631, 0.0000, -2067.0880, 3137.2067, 0.0000, 46, 82, 52
L -2067.0880, 3137.2067, 0.0000, -2067.0880, 3100.6945, 0.0000, 46, 82, 52
L -2067.0880, 3130.6532, 0.0000, -2067.0880, 3096.9497, 0.0000, 46, 82, 52
L -1701.5800, -3546.6954, 0.0000, -1686.2619, -3546.6954, 0.0000, 70, 58, 44
L -1702.1911, -3541.6395, 0.0000, -1686.3214, -3541.6395, 0.0000, 70, 58, 44
L -1702.8022, -3536.5836, 0.0000, -1686.3809, -3536.5836, 0.0000, 70, 58, 44
L -1702.9093, -3531.5277, 0.0000, -1685.9365, -3531.5277, 0.0000, 70, 58, 44
L -1702.9620, -3526.4718, 0.0000, -1685.4377, -3526.4718, 0.0000, 70, 58, 44
L -1703.3170, -3521.4159, 0.0000, -1685.2411, -3521.4159, 0.0000, 70, 58, 44
L -1704.3600, -3516.3599, 0.0000, -1685.7325, -3516.3599, 0.0000, 70, 58, 44
L -1705.4029, -3511.3040, 0.0000, -1686.2239, -3511.3040, 0.0000, 70, 58, 44
L -1705.6888, -3506.2481, 0.0000, -1685.9582, -3506.2481, 0.0000, 70, 58, 44
L -1705.6621, -3501.1922, 0.0000, -1685.3799, -3501.1922, 0.0000, 70, 58, 44
L -1705.6402, -3496.1363, 0.0000, -1684.8065, -3496.1363, 0.0000, 70, 58, 44
L -1705.6572, -3491.0804, 0.0000, -1684.2719, -3491.0804, 0.0000, 70, 58, 44
L -1705.6742, -3486.0245, 0.0000, -1683.7374, -3486.0245, 0.0000, 70, 58, 44
L -1705.6237, -3480.9686, 0.0000, -1683.1354, -3480.9686, 0.0000, 70, 58, 44
L -1705.5093, -3475.9127, 0.0000, -1682.4694, -3475.9127, 0.0000, 70, 58, 44
L -1705.3948, -3470.8568, 0.0000, -1681.8033, -3470.8568, 0.0000, 70, 58, 44
L -1705.6680, -3465.8009, 0.0000, -1681.5250, -3465.8009, 0.0000, 70, 58, 44
L -1705.9769, -3460.7449, 0.0000, -1681.2823, -3460.7449, 0.0000, 70, 58, 44
L -1706.1875, -3457.2977, 0.0000, -1705.3851, -3470.4300, 0.0000, 70, 56, 38
L -1681.1169, -3457.2977, 0.0000, -1681.7471, -3470.4300, 0.0000, 70, 58, 44
L -1705.3851, -3470.4300, 0.0000, -1705.6824, -3483.5622, 0.0000, 70, 56, 38
L -1681.7471, -3470.4300, 0.0000, -1683.4770, -3483.5622, 0.0000, 70, 58, 44
L -1705.6824, -3483.5622, 0.0000, -1705.6383, -3496.6944, 0.0000, 70, 56, 38
L -1683.4770, -3483.5622, 0.0000, -1684.8655, -3496.6944, 0.0000, 70, 58, 44
L -1705.6383, -3496.6944, 0.0000, -1705.7077, -3509.8267, 0.0000, 70, 56, 38
L -1684.8655, -3496.6944, 0.0000, -1686.3675, -3509.8267, 0.0000, 70, 58, 44
L -1705.7077, -3509.8267, 0.0000, -1702.9987, -3522.9589, 0.0000, 70, 56, 38
L -1686.3675, -3509.8267, 0.0000, -1685.0911, -3522.9589, 0.0000, 70, 58, 44
L -1702.9987, -3522.9589, 0.0000, -1702.8617, -3536.0911, 0.0000, 70, 56, 38
L -1685.0911, -3522.9589, 0.0000, -1686.3867, -3536.0911, 0.0000, 70, 58, 44
L -1702.8617, -3536.0911, 0.0000, -1701.2745, -3549.2234, 0.0000, 70, 56, 38
L -1686.3867, -3536.0911, 0.0000, -1686.2321, -3549.2234, 0.0000, 70, 58, 44
L -1705.3851, -3470.4300, 0.0000, -1694.7480, -3468.5915, 0.0000, 70, 56, 38
L -1705.6383, -3496.6944, 0.0000, -1696.2905, -3494.8559, 0.0000, 70, 56, 38
L -1702.9987, -3522.9589, 0.0000, -1694.9403, -3521.1204, 0.0000, 70, 56, 38
L -1707.7179, -3502.0070, 0.0000, -1699.3631, -3502.0070, 0.0000, 20, 56, 26
L -1694.5347, -3502.0070, 0.0000, -1688.1873, -3502.0070, 0.0000, 20, 56, 26
L -1732.1313, -3492.8145, 0.0000, -1728.3336, -3492.8145, 0.0000, 20, 56, 26
L -1718.4598, -3492.8145, 0.0000, -1663.7739, -3492.8145, 0.0000, 20, 56, 26
L -1742.8731, -3483.6219, 0.0000, -1639.3606, -3483.6219, 0.0000, 20, 56, 26
L -1767.2865, -3474.4293, 0.0000, -1614.9472, -3474.4293, 0.0000, 20, 56, 26
L -1694.5347, -3534.1810, 0.0000, -1694.5347, -3507.4390, 0.0000, 46, 82, 52
L -1694.5347, -3507.4390, 0.0000, -1682.1188, -3496.8138, 0.0000, 46, 82, 52
L -1682.1188, -3496.8138, 0.0000, -1669.7029, -3497.8883, 0.0000, 46, 82, 52
L -1669.7029, -3497.8883, 0.0000, -1657.2869, -3487.2631, 0.0000, 46, 82, 52
L -1657.2869, -3487.2631, 0.0000, -1644.8710, -3488.3376, 0.0000, 46, 82, 52
L -1644.8710, -3488.3376, 0.0000, -1632.4551, -3477.7124, 0.0000, 46, 82, 52
L -1632.4551, -3477.7124, 0.0000, -1620.0392, -3478.7868, 0.0000, 46, 82, 52
L -1620.0392, -3478.7868, 0.0000, -1607.6232, -3468.1617, 0.0000, 46, 82, 52
L -1607.6232, -3468.1617, 0.0000, -1781.4462, -3474.0115, 0.0000, 46, 82, 52
L -1781.4462, -3474.0115, 0.0000, -1769.0303, -3472.9370, 0.0000, 46, 82, 52
L -1769.0303, -3472.9370, 0.0000, -1756.6144, -3483.5622, 0.0000, 46, 82, 52
L -1756.6144, -3483.5622, 0.0000, -1744.1984, -3482.4877, 0.0000, 46, 82, 52
L -1744.1984, -3482.4877, 0.0000, -1731.7825, -3493.1129, 0.0000, 46, 82, 52
L -1731.7825, -3493.1129, 0.0000, -1719.3666, -3492.0385, 0.0000, 46, 82, 52
L -1719.3666, -3492.0385, 0.0000, -1706.9506, -3502.6636, 0.0000, 46, 82, 52
L -1706.9506, -3502.6636, 0.0000, -1694.5347, -3501.5892, 0.0000, 46, 82, 52
L -1694.5347, -3501.5892, 0.0000, -1694.5347, -3534.1810, 0.0000, 46, 82, 52
L -1705.9492, -3532.0918, 0.0000, -1697.2989, -3532.0918, 0.0000, 46, 82, 52
L -1694.5347, -3532.0918, 0.0000, -1689.0388, -3532.0918, 0.0000, 46, 82, 52
L -1727.0872, -3522.8992, 0.0000, -1667.9009, -3522.8992, 0.0000, 46, 82, 52
L -1748.2252, -3513.7066, 0.0000, -1646.7629, -3513.7066, 0.0000, 46, 82, 52
L -1694.5347, -3504.5141, 0.0000, -1625.6249, -3504.5141, 0.0000, 46, 82, 52
L -1694.5347, -3564.2657, 0.0000, -1694.5347, -3537.5237, 0.0000, 46, 82, 52
L -1694.5347, -3537.5237, 0.0000, -1684.2677, -3527.3761, 0.0000, 46, 82, 52
L -1684.2677, -3527.3761, 0.0000, -1674.0007, -3528.9281, 0.0000, 46, 82, 52
L -1674.0007, -3528.9281, 0.0000, -1663.7337, -3518.7805, 0.0000, 46, 82, 52
L -1663.7337, -3518.7805, 0.0000, -1653.4667, -3520.3324, 0.0000, 46, 82, 52
L -1653.4667, -3520.3324, 0.0000, -1643.1996, -3510.1848, 0.0000, 46, 82, 52
L -1643.1996, -3510.1848, 0.0000, -1632.9326, -3511.7368, 0.0000, 46, 82, 52
L -1632.9326, -3511.7368, 0.0000, -1622.6656, -3501.5892, 0.0000, 46, 82, 52
L -1622.6656, -3501.5892, 0.0000, -1766.4038, -3507.4390, 0.0000, 46, 82, 52
L -1766.4038, -3507.4390, 0.0000, -1756.1368, -3505.8870, 0.0000, 46, 82, 52
L -1756.1368, -3505.8870, 0.0000, -1745.8698, -3516.0346, 0.0000, 46, 82, 52
L -1745.8698, -3516.0346, 0.0000, -1735.6028, -3514.4826, 0.0000, 46, 82, 52
L -1735.6028, -3514.4826, 0.0000, -1725.3358, -3524.6303, 0.0000, 46, 82, 52
L -1725.3358, -3524.6303, 0.0000, -1715.0688, -3523.0783, 0.0000, 46, 82, 52
L -1715.0688, -3523.0783, 0.0000, -1704.8017, -3533.2259, 0.0000, 46, 82, 52
L -1704.8017, -3533.2259, 0.0000, -1694.5347, -3531.6739, 0.0000, 46, 82, 52
L -1694.5347, -3531.6739, 0.0000, -1694.5347, -3564.2657, 0.0000, 46, 82, 52
L -1704.0058, -3562.1765, 0.0000, -1696.2061, -3562.1765, 0.0000, 20, 56, 26
L -1694.5347, -3562.1765, 0.0000, -1689.9746, -3562.1765, 0.0000, 20, 56, 26
L -1721.5450, -3552.9839, 0.0000, -1672.4354, -3552.9839, 0.0000, 20, 56, 26
L -1739.0841, -3543.7914, 0.0000, -1654.8963, -3543.7914, 0.0000, 20, 56, 26
L -1649.4076, -3543.7914, 0.0000, -1645.0744, -3543.7914, 0.0000, 20, 56, 26
L -1694.5347, -3594.3505, 0.0000, -1694.5347, -3567.6085, 0.0000, 46, 82, 52
L -1694.5347, -3567.6085, 0.0000, -1686.4166, -3557.9384, 0.0000, 46, 82, 52
L -1686.4166, -3557.9384, 0.0000, -1678.2985, -3559.9679, 0.0000, 46, 82, 52
L -1678.2985, -3559.9679, 0.0000, -1670.1804, -3550.2978, 0.0000, 46, 82, 52
L -1670.1804, -3550.2978, 0.0000, -1662.0623, -3552.3273, 0.0000, 46, 82, 52
L -1662.0623, -3552.3273, 0.0000, -1653.9442, -3542.6572, 0.0000, 46, 82, 52
L -1653.9442, -3542.6572, 0.0000, -1645.8261, -3544.6868, 0.0000, 46, 82, 52
L -1645.8261, -3544.6868, 0.0000, -1637.7080, -3535.0167, 0.0000, 46, 82, 52
L -1637.7080, -3535.0167, 0.0000, -1751.3615, -3540.8665, 0.0000, 46, 82, 52
L -1751.3615, -3540.8665, 0.0000, -1743.2434, -3538.8370, 0.0000, 46, 82, 52
L -1743.2434, -3538.8370, 0.0000, -1735.1253, -3548.5071, 0.0000, 46, 82, 52
L -1735.1253, -3548.5071, 0.0000, -1727.0071, -3546.4775, 0.0000, 46, 82, 52
L -1727.0071, -3546.4775, 0.0000, -1718.8890, -3556.1476, 0.0000, 46, 82, 52
L -1718.8890, -3556.1476, 0.0000, -1710.7709, -3554.1181, 0.0000, 46, 82, 52
L -1710.7709, -3554.1181, 0.0000, -1702.6528, -3563.7882, 0.0000, 46, 82, 52
L -1702.6528, -3563.7882, 0.0000, -1694.5347, -3561.7587, 0.0000, 46, 82, 52
L -1694.5347, -3561.7587, 0.0000, -1694.5347, -3594.3505, 0.0000, 46, 82, 52
L -1701.8606, -3592.2613, 0.0000, -1695.5296, -3592.2613, 0.0000, 46, 82, 52
L -1694.5347, -3592.2613, 0.0000, -1691.0075, -3592.2613, 0.0000, 46, 82, 52
L -1715.4269, -3583.0687, 0.0000, -1677.4411, -3583.0687, 0.0000, 46, 82, 52
L -1673.6425, -3583.0687, 0.0000, -1669.8440, -3583.0687, 0.0000, 46, 82, 52
L -1735.3242, -3573.8761, 0.0000, -1730.3499, -3573.8761, 0.0000, 46, 82, 52
L -1728.9933, -3573.8761, 0.0000, -1656.2776, -3573.8761, 0.0000, 46, 82, 52
L -1694.5347, -3624.4352, 0.0000, -1694.5347, -3597.6932, 0.0000, 46, 82, 52
L -1694.5347, -3597.6932, 0.0000, -1688.5655, -3588.5007, 0.0000, 46, 82, 52
L -1688.5655, -3588.5007, 0.0000, -1682.5963, -3591.0077, 0.0000, 46, 82, 52
